"","week","date","age_group","risk_group","risk_coverage","prop_up_to_date_sim_period"
"621",9,2023-09-02,"75+ years","immunocompromised",1.83049946369292,0.00783507216117992
"622",10,2023-09-09,"75+ years","immunocompromised",2.01354941006221,0.00783507216117992
"623",11,2023-09-16,"75+ years","immunocompromised",2.1965993564315,0.00783507216117992
"624",52,2024-06-30,"75+ years","immunocompromised",21.1662928548542,0
"625",1,2023-07-08,"0-17 years","higher risk",0,0.00117664737720842
"626",2,2023-07-15,"0-17 years","higher risk",0,0.00117664737720842
"627",3,2023-07-22,"0-17 years","higher risk",0,0.00117664737720842
"628",4,2023-07-29,"0-17 years","higher risk",0,0.00117664737720842
"629",5,2023-08-05,"0-17 years","higher risk",0,0.00117664737720842
"630",6,2023-08-12,"0-17 years","higher risk",0,0.00117664737720842
"631",7,2023-08-19,"0-17 years","higher risk",0,0.00117664737720842
"632",8,2023-08-26,"0-17 years","higher risk",0,0.00117664737720842
"633",9,2023-09-02,"0-17 years","higher risk",0,0.00117664737720842
"634",10,2023-09-09,"0-17 years","higher risk",0,0.00117664737720842
"635",11,2023-09-16,"0-17 years","higher risk",0,0.00117664737720842
"636",12,2023-09-23,"0-17 years","higher risk",0,0.00117664737720842
"637",28,2024-01-13,"0-17 years","higher risk",0,0.00218053821717059
"638",29,2024-01-20,"0-17 years","higher risk",0,0.0140381312891694
"639",30,2024-01-27,"0-17 years","higher risk",0,0.00555744576360925
"640",31,2024-02-03,"0-17 years","higher risk",0,0.0419787802869489
"641",32,2024-02-10,"0-17 years","higher risk",0,0.00141442315098526
"642",33,2024-02-17,"0-17 years","higher risk",0,0.0141442315098523
"643",34,2024-02-24,"0-17 years","higher risk",0,0.00282884630197039
"644",35,2024-03-02,"0-17 years","higher risk",0,0.0288482310248754
"645",36,2024-03-09,"0-17 years","higher risk",0,0.000654161465151215
"646",37,2024-03-16,"0-17 years","higher risk",0,0.00729016957664323
"647",38,2024-03-23,"0-17 years","higher risk",0,0.0136727571261905
"648",39,2024-03-30,"0-17 years","higher risk",0,0.00141442315098513
"649",40,2024-04-06,"0-17 years","higher risk",0,0.0177567530190619
"650",41,2024-04-13,"0-17 years","higher risk",0,0.000471474383661711
"651",42,2024-04-20,"0-17 years","higher risk",0,0.000471474383661711
"652",43,2024-04-27,"0-17 years","higher risk",0,0.00442595653444502
"653",44,2024-05-04,"0-17 years","higher risk",0,0.0238742132459618
"654",45,2024-05-11,"0-17 years","higher risk",0,0.00203321787590902
"655",46,2024-05-18,"0-17 years","higher risk",0,0.000942948767323422
"656",47,2024-05-25,"0-17 years","higher risk",0,0
"657",48,2024-06-01,"0-17 years","higher risk",0,0.0179160265791462
"658",49,2024-06-08,"0-17 years","higher risk",0,0.000471474383661466
"659",50,2024-06-15,"0-17 years","higher risk",0,0.000471474383662201
"660",51,2024-06-22,"0-17 years","higher risk",0,0.000942948767323422
"661",52,2024-06-30,"0-17 years","higher risk",0,0
"662",13,2023-09-30,"0-17 years","higher risk",0,0.0806808998677906
"663",14,2023-10-07,"0-17 years","higher risk",0,0.0806808998677906
"664",15,2023-10-14,"0-17 years","higher risk",0,0.0513907078191299
"665",16,2023-10-21,"0-17 years","higher risk",0,0.0588635644772625
"666",17,2023-10-28,"0-17 years","higher risk",0,0.0482730742149872
"667",18,2023-11-04,"0-17 years","higher risk",0,0.150924236736799
"668",19,2023-11-11,"0-17 years","higher risk",0,0.0334805346203349
"669",20,2023-11-18,"0-17 years","higher risk",0,0.0524809769277151
"670",21,2023-11-25,"0-17 years","higher risk",0,0.0163659898476018
"671",22,2023-12-02,"0-17 years","higher risk",0,0.0941590166936691
"672",23,2023-12-09,"0-17 years","higher risk",0,0.0103724364405584
"673",24,2023-12-16,"0-17 years","higher risk",0,0.00373642832906612
"674",25,2023-12-23,"0-17 years","higher risk",0,0.0228488242374808
"675",26,2023-12-30,"0-17 years","higher risk",0,0.00493865103868572
"676",27,2024-01-06,"0-17 years","higher risk",0,0.072883889167258
"677",1,2023-07-08,"18-29 years","higher risk",0.02957217858536,0.00195586342490004
"678",2,2023-07-15,"18-29 years","higher risk",0.04435826787804,0.00195586342490004
"679",3,2023-07-22,"18-29 years","higher risk",0.0591443571707201,0.00195586342490004
"680",4,2023-07-29,"18-29 years","higher risk",0.0739304464634001,0.00195586342490004
"681",5,2023-08-05,"18-29 years","higher risk",0.0887165357560801,0.00195586342490004
"682",6,2023-08-12,"18-29 years","higher risk",0.10350262504876,0.00195586342490004
"683",7,2023-08-19,"18-29 years","higher risk",0.11828871434144,0.00195586342490004
"684",8,2023-08-26,"18-29 years","higher risk",0.13307480363412,0.00195586342490004
"685",9,2023-09-02,"18-29 years","higher risk",0.1478608929268,0.00195586342490004
"686",10,2023-09-09,"18-29 years","higher risk",0.16264698221948,0.00195586342490004
"687",11,2023-09-16,"18-29 years","higher risk",0.17743307151216,0.00195586342490004
"688",12,2023-09-23,"18-29 years","higher risk",0.19221916080484,0.00195586342490004
"689",21,2023-11-25,"18-29 years","higher risk",3.39723139234888,0.0172837104230301
"690",16,2023-10-21,"18-29 years","higher risk",1.69861569617444,0.0432092760575752
"691",19,2023-11-11,"18-29 years","higher risk",3.07057452769995,0.0345674208460602
"692",27,2024-01-06,"18-29 years","higher risk",5.87982356368075,0.120985972961211
"693",14,2023-10-07,"18-29 years","higher risk",1.04530196687658,0.0691348416921203
"694",22,2023-12-02,"18-29 years","higher risk",4.63852747801481,0.164195249018786
"695",17,2023-10-28,"18-29 years","higher risk",2.09060393375316,0.0518511312690902
"696",20,2023-11-18,"18-29 years","higher risk",3.26656864648931,0.0259255656345451
"697",28,2024-01-13,"18-29 years","higher risk",6.07581768247011,0.0259255656345452
"698",15,2023-10-14,"18-29 years","higher risk",1.37195883152551,0.0432092760575752
"699",23,2023-12-09,"18-29 years","higher risk",4.7038588509446,0.00864185521151509
"700",18,2023-11-04,"18-29 years","higher risk",2.8092490359808,0.0950604073266654
"701",13,2023-09-30,"18-29 years","higher risk",0.522650983438289,0.0691348416921203
"702",34,2024-02-24,"18-29 years","higher risk",6.46780592004882,0
"703",29,2024-01-20,"18-29 years","higher risk",6.20648042832968,0.01728371042303
"704",24,2023-12-16,"18-29 years","higher risk",4.76919022387439,0.00864185521151501
"705",32,2024-02-10,"18-29 years","higher risk",6.33714317418925,0
"706",35,2024-03-02,"18-29 years","higher risk",6.72913141176797,0.0345674208460602
"707",43,2024-04-27,"18-29 years","higher risk",7.0557882764169,0
"708",30,2024-01-27,"18-29 years","higher risk",6.27181180125947,0.00864185521151501
"709",25,2023-12-23,"18-29 years","higher risk",4.89985296973396,0.0172837104230301
"710",33,2024-02-17,"18-29 years","higher risk",6.46780592004882,0.0172837104230302
"711",36,2024-03-09,"18-29 years","higher risk",6.79446278469776,0.00864185521151501
"712",44,2024-05-04,"18-29 years","higher risk",7.18645102227647,0.01728371042303
"713",31,2024-02-03,"18-29 years","higher risk",6.33714317418925,0.00864185521151501
"714",26,2023-12-30,"18-29 years","higher risk",4.96518434266375,0.00864185521151501
"715",47,2024-05-25,"18-29 years","higher risk",7.25178239520626,0.00864185521151501
"716",42,2024-04-20,"18-29 years","higher risk",7.0557882764169,0
"717",37,2024-03-16,"18-29 years","higher risk",6.79446278469776,0
"718",45,2024-05-11,"18-29 years","higher risk",7.18645102227647,0
"719",40,2024-04-06,"18-29 years","higher risk",7.0557882764169,0.0345674208460602
"720",48,2024-06-01,"18-29 years","higher risk",7.31711376813604,0.00864185521151501
"721",51,2024-06-22,"18-29 years","higher risk",7.31711376813604,0
"722",38,2024-03-23,"18-29 years","higher risk",6.79446278469776,0
"723",46,2024-05-18,"18-29 years","higher risk",7.18645102227647,0
"724",41,2024-04-13,"18-29 years","higher risk",7.0557882764169,0
"725",49,2024-06-08,"18-29 years","higher risk",7.31711376813604,0
"726",52,2024-06-30,"18-29 years","higher risk",7.38244514106583,0.00864185521151516
"727",39,2024-03-31,"18-29 years","higher risk",6.79446278469776,0
"728",50,2024-06-15,"18-29 years","higher risk",7.31711376813604,0
"729",1,2023-07-08,"30-49 years","higher risk",0.0133359039044985,0.000893565043475658
"730",3,2023-07-22,"30-49 years","higher risk",0.0266718078089971,0.000893565043475658
"731",4,2023-07-29,"30-49 years","higher risk",0.0333397597612463,0.000893565043475658
"732",5,2023-08-05,"30-49 years","higher risk",0.0400077117134956,0.000893565043475658
"733",6,2023-08-12,"30-49 years","higher risk",0.0466756636657449,0.000893565043475658
"734",17,2023-10-28,"30-49 years","higher risk",2.24473640890128,0.0527201026054263
"735",8,2023-08-26,"30-49 years","higher risk",0.0600115675702434,0.000893565043475658
"736",9,2023-09-02,"30-49 years","higher risk",0.0666795195224927,0.000893565043475658
"737",10,2023-09-09,"30-49 years","higher risk",0.0733474714747419,0.000893565043475658
"738",11,2023-09-16,"30-49 years","higher risk",0.0800154234269912,0.000893565043475658
"739",18,2023-11-04,"30-49 years","higher risk",3.51752509436076,0.170565037841085
"740",13,2023-09-30,"30-49 years","higher risk",0.485973861720895,0.0651248326302324
"741",21,2023-11-25,"30-49 years","higher risk",4.46633120533965,0.0124047300248061
"742",16,2023-10-21,"30-49 years","higher risk",1.85132899703198,0.0651248326302324
"743",24,2023-12-16,"30-49 years","higher risk",5.43827892878144,0
"744",19,2023-11-11,"30-49 years","higher risk",3.93407411869296,0.0558212851116278
"745",14,2023-10-07,"30-49 years","higher risk",0.97194772344179,0.0651248326302324
"746",22,2023-12-02,"30-49 years","higher risk",5.20686280415244,0.0992378401984494
"747",30,2024-01-27,"30-49 years","higher risk",6.47965148961193,0.0155059125310077
"748",25,2023-12-23,"30-49 years","higher risk",5.46142054124434,0.00310118250620148
"749",20,2023-11-18,"30-49 years","higher risk",4.37376475548805,0.0589224676178294
"750",15,2023-10-14,"30-49 years","higher risk",1.36535513531109,0.0527201026054262
"751",23,2023-12-09,"30-49 years","higher risk",5.43827892878144,0.0310118250620155
"752",31,2024-02-03,"30-49 years","higher risk",6.68792600177803,0.0279106425558138
"753",26,2023-12-30,"30-49 years","higher risk",5.62341182848464,0.0217082775434108
"754",34,2024-02-24,"30-49 years","higher risk",6.71106761424093,0.00310118250620159
"755",29,2024-01-20,"30-49 years","higher risk",6.36394342729743,0.0124047300248061
"756",37,2024-03-16,"30-49 years","higher risk",7.01190857625862,0
"757",32,2024-02-10,"30-49 years","higher risk",6.68792600177803,0
"758",27,2024-01-06,"30-49 years","higher risk",6.20195214005713,0.0775295626550386
"759",35,2024-03-02,"30-49 years","higher risk",6.96562535133282,0.034113007568217
"760",43,2024-04-27,"30-49 years","higher risk",7.22018308842472,0
"761",38,2024-03-23,"30-49 years","higher risk",7.10447502611022,0.0124047300248061
"762",33,2024-02-17,"30-49 years","higher risk",6.68792600177803,0
"763",28,2024-01-13,"30-49 years","higher risk",6.27137697744583,0.00930354751860465
"764",36,2024-03-09,"30-49 years","higher risk",7.01190857625862,0.00620236501240306
"765",44,2024-05-04,"30-49 years","higher risk",7.28960792581342,0.00930354751860454
"766",39,2024-03-31,"30-49 years","higher risk",7.12761663857312,0.00310118250620159
"767",47,2024-05-25,"30-49 years","higher risk",7.28960792581342,0
"768",42,2024-04-20,"30-49 years","higher risk",7.22018308842472,0.00310118250620181
"769",50,2024-06-15,"30-49 years","higher risk",7.38217437566502,0.00310118250620137
"770",45,2024-05-11,"30-49 years","higher risk",7.28960792581342,0
"771",40,2024-04-06,"30-49 years","higher risk",7.19704147596182,0.00930354751860454
"772",48,2024-06-01,"30-49 years","higher risk",7.35903276320212,0.00930354751860454
"773",2,2023-07-15,"30-49 years","higher risk",0.0200038558567478,0.000893565043475658
"774",51,2024-06-22,"30-49 years","higher risk",7.38217437566502,0
"775",46,2024-05-18,"30-49 years","higher risk",7.28960792581342,0
"776",41,2024-04-13,"30-49 years","higher risk",7.19704147596182,0
"777",49,2024-06-08,"30-49 years","higher risk",7.35903276320212,0
"778",7,2023-08-19,"30-49 years","higher risk",0.0533436156179941,0.000893565043475658
"779",52,2024-06-30,"30-49 years","higher risk",7.38217437566502,0
"780",12,2023-09-23,"30-49 years","higher risk",0.0866833753792405,0.000893565043475658
"781",1,2023-07-08,"50-64 years","higher risk",0.0318665798470259,0.00131331742722879
"782",2,2023-07-15,"50-64 years","higher risk",0.0477998697705388,0.00131331742722879
"783",3,2023-07-22,"50-64 years","higher risk",0.0637331596940517,0.00131331742722879
"784",19,2023-11-11,"50-64 years","higher risk",6.81270003311056,0.0858311424012864
"785",6,2023-08-12,"50-64 years","higher risk",0.111533029464591,0.00131331742722879
"786",7,2023-08-19,"50-64 years","higher risk",0.127466319388103,0.00131331742722879
"787",8,2023-08-26,"50-64 years","higher risk",0.143399609311616,0.00131331742722879
"788",25,2023-12-23,"50-64 years","higher risk",9.56110740395892,0.0352963421638584
"789",20,2023-11-18,"50-64 years","higher risk",7.25706996152167,0.0366276377270651
"790",11,2023-09-16,"50-64 years","higher risk",0.191199479082155,0.00131331742722879
"791",12,2023-09-23,"50-64 years","higher risk",0.207132769005668,0.00131331742722879
"792",18,2023-11-04,"50-64 years","higher risk",5.77138858167287,0.0994457374028699
"793",26,2023-12-30,"50-64 years","higher risk",9.63025301572964,0.00569939650824255
"794",13,2023-09-30,"50-64 years","higher risk",0.439224592397935,0.0362035282375938
"795",16,2023-10-21,"50-64 years","higher risk",3.78817797299869,0.143918266702561
"796",24,2023-12-16,"50-64 years","higher risk",9.13288887789935,0.0268005445833266
"797",32,2024-02-10,"50-64 years","higher risk",10.8884390043646,0.00916031137954277
"798",27,2024-01-06,"50-64 years","higher risk",10.1151527834318,0.0399683504435954
"799",14,2023-10-07,"50-64 years","higher risk",0.87844918479587,0.0362035282375938
"800",17,2023-10-28,"50-64 years","higher risk",4.5649035896623,0.0640223891886884
"801",30,2024-01-27,"50-64 years","higher risk",10.7773052495131,0.00903330532921963
"802",33,2024-02-17,"50-64 years","higher risk",10.9067365896522,0.00150819684758498
"803",28,2024-01-13,"50-64 years","higher risk",10.4444267731095,0.0271407393609775
"804",15,2023-10-14,"50-64 years","higher risk",2.04214809391608,0.0959190515412236
"805",23,2023-12-09,"50-64 years","higher risk",8.80774216309847,0.0266032316122894
"806",31,2024-02-03,"50-64 years","higher risk",10.7773052495131,0
"807",34,2024-02-24,"50-64 years","higher risk",10.958189949784,0.0042410948947129
"808",21,2023-11-25,"50-64 years","higher risk",7.49647941954676,0.0197335650689284
"809",29,2024-01-20,"50-64 years","higher risk",10.6677123439489,0.0184045374709061
"810",37,2024-03-16,"50-64 years","higher risk",11.227783544742,0.000117934189585644
"811",40,2024-04-06,"50-64 years","higher risk",11.5037606581763,0.0177513634978167
"812",35,2024-03-02,"50-64 years","higher risk",11.2244542096746,0.0219470990888426
"813",22,2023-12-02,"50-64 years","higher risk",8.48498926772619,0.0814789172125412
"814",51,2024-06-22,"50-64 years","higher risk",11.9343179733327,0.00043998524576159
"815",38,2024-03-23,"50-64 years","higher risk",11.2292693636977,0.000122470119954149
"816",41,2024-04-13,"50-64 years","higher risk",11.5497935306364,0.00379430575339807
"817",36,2024-03-09,"50-64 years","higher risk",11.226352756118,0.000156489597719387
"818",44,2024-05-04,"50-64 years","higher risk",11.6712454726802,0.00972730267562734
"819",52,2024-06-30,"50-64 years","higher risk",11.9408940979699,0.000542043679056821
"820",39,2024-03-31,"50-64 years","higher risk",11.2883994551005,0.00487385718114321
"821",42,2024-04-20,"50-64 years","higher risk",11.5532329263672,0.000283495648042364
"822",50,2024-06-15,"50-64 years","higher risk",11.9289800311586,7.48428510832343e-05
"823",45,2024-05-11,"50-64 years","higher risk",11.6741070499282,0.000235868379171127
"824",48,2024-06-01,"50-64 years","higher risk",11.9280720306857,0.0207949727751988
"825",43,2024-04-27,"50-64 years","higher risk",11.5532329263672,0
"826",4,2023-07-29,"50-64 years","higher risk",0.0796664496175647,0.00131331742722879
"827",5,2023-08-05,"50-64 years","higher risk",0.0955997395410776,0.00131331742722879
"828",46,2024-05-18,"50-64 years","higher risk",11.6757854750448,0.000138345876244561
"829",49,2024-06-08,"50-64 years","higher risk",11.9280720306857,0
"830",9,2023-09-02,"50-64 years","higher risk",0.159332899235129,0.00131331742722879
"831",10,2023-09-09,"50-64 years","higher risk",0.175266189158642,0.00131331742722879
"832",47,2024-05-25,"50-64 years","higher risk",11.6757854750448,0
"833",4,2023-07-29,"65-74 years","higher risk",0.797258913130192,0.00690894208579268
"834",5,2023-08-05,"65-74 years","higher risk",0.95671069575623,0.00690894208579268
"835",19,2023-11-11,"65-74 years","higher risk",12.5094976295346,0.0387163142995457
"836",27,2024-01-06,"65-74 years","higher risk",17.7590189562143,0.0290372357246592
"837",14,2023-10-07,"65-74 years","higher risk",5.13782938355887,0.111309403611194
"838",9,2023-09-02,"65-74 years","higher risk",1.59451782626038,0.00690894208579268
"839",10,2023-09-09,"65-74 years","higher risk",1.75396960888642,0.00690894208579268
"840",20,2023-11-18,"65-74 years","higher risk",14.2965687194681,0.0774326285990913
"841",28,2024-01-13,"65-74 years","higher risk",18.0940947855769,0.0145186178623297
"842",15,2023-10-14,"65-74 years","higher risk",7.87428199001957,0.118568712542359
"843",18,2023-11-04,"65-74 years","higher risk",11.6159620845679,0.0483953928744321
"844",26,2023-12-30,"65-74 years","higher risk",17.0888672974893,0.00725930893116483
"845",13,2023-09-30,"65-74 years","higher risk",2.56891469177943,0.111309403611194
"846",21,2023-11-25,"65-74 years","higher risk",14.5757985772703,0.012098848218608
"847",16,2023-10-21,"65-74 years","higher risk",9.66135307995308,0.0774326285990913
"848",24,2023-12-16,"65-74 years","higher risk",16.8096374396872,0.0290372357246592
"849",32,2024-02-10,"65-74 years","higher risk",18.9876303305436,0.00483953928744328
"850",35,2024-03-02,"65-74 years","higher risk",19.5460900461479,0.0169383875060513
"851",22,2023-12-02,"65-74 years","higher risk",15.5810260653579,0.0435558535869889
"852",17,2023-10-28,"65-74 years","higher risk",10.4990426533594,0.036296544655824
"853",25,2023-12-23,"65-74 years","higher risk",16.921329382808,0.00483953928744319
"854",33,2024-02-17,"65-74 years","higher risk",19.0434763021041,0.00241976964372164
"855",36,2024-03-09,"65-74 years","higher risk",19.7694739323895,0.00967907857488638
"856",23,2023-12-09,"65-74 years","higher risk",16.1394857809621,0.024197696437216
"857",31,2024-02-03,"65-74 years","higher risk",18.8759383874228,0
"858",34,2024-02-24,"65-74 years","higher risk",19.1551682452249,0.0048395392874431
"859",42,2024-04-20,"65-74 years","higher risk",20.4396255911146,0.00241976964372164
"860",29,2024-01-20,"65-74 years","higher risk",18.7084004727415,0.0266174660809377
"861",37,2024-03-16,"65-74 years","higher risk",20.1045497617521,0.0145186178623297
"862",45,2024-05-11,"65-74 years","higher risk",20.7747014204772,0
"863",40,2024-04-06,"65-74 years","higher risk",20.3279336479938,0.00241976964372164
"864",43,2024-04-27,"65-74 years","higher risk",20.5513175342355,0.0048395392874431
"865",30,2024-01-27,"65-74 years","higher risk",18.8759383874228,0.00725930893116474
"866",38,2024-03-23,"65-74 years","higher risk",20.1603957333125,0.00241976964372164
"867",46,2024-05-18,"65-74 years","higher risk",20.7747014204772,0
"868",41,2024-04-13,"65-74 years","higher risk",20.3837796195542,0.00241976964372164
"869",44,2024-05-04,"65-74 years","higher risk",20.7747014204772,0.00967907857488638
"870",52,2024-06-30,"65-74 years","higher risk",21.1656232214001,0.00241976964372164
"871",39,2024-03-31,"65-74 years","higher risk",20.2720876764334,0.0048395392874431
"872",47,2024-05-25,"65-74 years","higher risk",20.886393363598,0.00483953928744328
"873",50,2024-06-15,"65-74 years","higher risk",21.1097772498397,0
"874",1,2023-07-08,"65-74 years","higher risk",0.318903565252077,0.00690894208579268
"875",2,2023-07-15,"65-74 years","higher risk",0.478355347878115,0.00690894208579268
"876",3,2023-07-22,"65-74 years","higher risk",0.637807130504154,0.00690894208579268
"877",48,2024-06-01,"65-74 years","higher risk",21.1097772498397,0.00967907857488638
"878",51,2024-06-22,"65-74 years","higher risk",21.1097772498397,0
"879",6,2023-08-12,"65-74 years","higher risk",1.11616247838227,0.00690894208579268
"880",7,2023-08-19,"65-74 years","higher risk",1.27561426100831,0.00690894208579268
"881",8,2023-08-26,"65-74 years","higher risk",1.43506604363435,0.00690894208579268
"882",49,2024-06-08,"65-74 years","higher risk",21.1097772498397,0
"883",11,2023-09-16,"65-74 years","higher risk",1.91342139151246,0.00690894208579268
"884",12,2023-09-23,"65-74 years","higher risk",2.0728731741385,0.00690894208579268
"885",2,2023-07-15,"75+ years","higher risk",0.549149839107876,0.00783507216117992
"886",21,2023-11-25,"75+ years","higher risk",14.9177329961074,0.0144571138414761
"887",16,2023-10-21,"75+ years","higher risk",11.4838397403996,0.110837872784651
"888",7,2023-08-19,"75+ years","higher risk",1.46439957095433,0.00783507216117992
"889",19,2023-11-11,"75+ years","higher risk",13.7355730228309,0.0674665312602222
"890",14,2023-10-07,"75+ years","higher risk",5.51674654195668,0.118066429705389
"891",22,2023-12-02,"75+ years","higher risk",15.536959648776,0.0265047087093731
"892",17,2023-10-28,"75+ years","higher risk",12.159359725129,0.0289142276829524
"893",12,2023-09-23,"75+ years","higher risk",2.37964930280079,0.00783507216117992
"894",20,2023-11-18,"75+ years","higher risk",14.5799730037427,0.0361427846036905
"895",15,2023-10-14,"75+ years","higher risk",8.89434646560363,0.144571138414762
"896",23,2023-12-09,"75+ years","higher risk",15.7621329770191,0.00963807589431743
"897",18,2023-11-04,"75+ years","higher risk",12.159359725129,0
"898",13,2023-09-30,"75+ years","higher risk",2.75837327097834,0.118066429705389
"899",34,2024-02-24,"75+ years","higher risk",19.0834395686053,0.00240951897357923
"900",29,2024-01-20,"75+ years","higher risk",18.126452923572,0.0120475948678968
"901",24,2023-12-16,"75+ years","higher risk",15.9873063052622,0.00963807589431751
"902",32,2024-02-10,"75+ years","higher risk",19.0271462365445,0
"903",27,2024-01-06,"75+ years","higher risk",17.6761062670857,0.0289142276829523
"904",35,2024-03-02,"75+ years","higher risk",19.5900795571523,0.0216856707622144
"905",30,2024-01-27,"75+ years","higher risk",18.4079195838759,0.0120475948678968
"906",25,2023-12-23,"75+ years","higher risk",16.2124796335054,0.00963807589431743
"907",33,2024-02-17,"75+ years","higher risk",19.0271462365445,0
"908",28,2024-01-13,"75+ years","higher risk",17.844986263268,0.0072285569207382
"909",36,2024-03-09,"75+ years","higher risk",19.7589595533346,0.00722855692073803
"910",31,2024-02-03,"75+ years","higher risk",19.0271462365445,0.0265047087093731
"911",26,2023-12-30,"75+ years","higher risk",17.0005862823563,0.0337332656301112
"912",47,2024-05-25,"75+ years","higher risk",21.0537061907326,0.00481903794715863
"913",42,2024-04-20,"75+ years","higher risk",20.4907728701248,0.00481903794715863
"914",37,2024-03-16,"75+ years","higher risk",20.2093062098209,0.0192761517886349
"915",45,2024-05-11,"75+ years","higher risk",20.8848261945503,0
"916",40,2024-04-06,"75+ years","higher risk",20.3218928739425,0
"917",48,2024-06-01,"75+ years","higher risk",21.1099995227934,0.0024095189735794
"918",43,2024-04-27,"75+ years","higher risk",20.4907728701248,0
"919",38,2024-03-23,"75+ years","higher risk",20.2655995418817,0.0024095189735794
"920",46,2024-05-18,"75+ years","higher risk",20.9411195266111,0.0024095189735794
"921",41,2024-04-13,"75+ years","higher risk",20.3781862060033,0.0024095189735794
"922",49,2024-06-08,"75+ years","higher risk",21.1662928548542,0.0024095189735794
"923",44,2024-05-04,"75+ years","higher risk",20.8848261945503,0.0168666328150556
"924",39,2024-03-31,"75+ years","higher risk",20.3218928739425,0.0024095189735794
"925",1,2023-07-08,"75+ years","higher risk",0.366099892738584,0.00783507216117992
"926",50,2024-06-15,"75+ years","higher risk",21.1662928548542,0
"927",3,2023-07-22,"75+ years","higher risk",0.732199785477167,0.00783507216117992
"928",4,2023-07-29,"75+ years","higher risk",0.915249731846459,0.00783507216117992
"929",5,2023-08-05,"75+ years","higher risk",1.09829967821575,0.00783507216117992
"930",6,2023-08-12,"75+ years","higher risk",1.28134962458504,0.00783507216117992
"931",51,2024-06-22,"75+ years","higher risk",21.1662928548542,0
"932",8,2023-08-26,"75+ years","higher risk",1.64744951732363,0.00783507216117992
"933",9,2023-09-02,"75+ years","higher risk",1.83049946369292,0.00783507216117992
"934",10,2023-09-09,"75+ years","higher risk",2.01354941006221,0.00783507216117992
"935",11,2023-09-16,"75+ years","higher risk",2.1965993564315,0.00783507216117992
"936",52,2024-06-30,"75+ years","higher risk",21.1662928548542,0
