"","weeks","immuno","prior_inf","prior_vacc","severe_ve","nonsevere_ve"
"48",11,1,1,1,0.868868308400657,0.535094561084968
"49",12,0,0,1,0.776388694713956,0.386139060566817
"50",12,0,1,0,0.893465110376396,0.680698388878815
"51",12,0,1,1,0.93794861038219,0.671849601797667
"52",12,1,0,1,0.626388694713956,0.236139060566817
"53",12,1,1,0,0.743465110376396,0.530698388878815
"54",12,1,1,1,0.864970474593928,0.521849601797667
"55",13,0,0,1,0.764084842037917,0.371756373725729
"56",13,0,1,0,0.88960791800431,0.665634404093004
"57",13,0,1,1,0.93606667922675,0.659174020066006
"58",13,1,0,1,0.614084842037917,0.221756373725729
"59",13,1,1,0,0.73960791800431,0.515634404093004
"60",13,1,1,1,0.861173698789466,0.509174020066006
"61",14,0,0,1,0.752090495903669,0.358139826027763
"62",14,0,1,0,0.885912320784003,0.651054461783761
"63",14,0,1,1,0.934273435609668,0.647002161369438
"64",14,1,0,1,0.602090495903669,0.208139826027763
"65",14,1,1,0,0.735912320784003,0.501054461783761
"66",14,1,1,1,0.857465610523362,0.497002161369438
"67",15,0,0,1,0.740376529060945,0.345197982261196
"68",15,0,1,0,0.882360683620836,0.636909979134531
"69",15,0,1,1,0.932558784350316,0.635280028218685
"70",15,1,0,1,0.590376529060945,0.195197982261196
"71",15,1,1,0,0.732360683620835,0.486909979134531
"72",15,1,1,1,0.853836114614988,0.485280028218685
"73",16,0,0,1,0.728918300763718,0.332855578335401
"74",16,0,1,0,0.878938327352873,0.623160131581007
"75",16,0,1,1,0.93091436528957,0.623962579499038
