"","weeks","immuno","prior_inf","prior_vacc","severe_ve","nonsevere_ve"
"517",83,0,0,1,0.327967118106271,0.132634833553579
"518",83,0,1,0,0.836460559539209,0.247295212135836
"519",83,0,1,1,0.948899654336155,0.406472902716606
"520",83,1,0,1,0.177967118106271,0
"521",83,1,1,0,0.686460559539209,0.0972952121358358
"522",83,1,1,1,0.73996754846734,0.256472902716606
"523",84,0,0,1,0.322559658280684,0.129624026882358
"524",84,0,1,0,0.83558797197195,0.242085541026399
"525",84,0,1,1,0.948670704642411,0.403097632510423
"526",84,1,0,1,0.172559658280683,0
"527",84,1,1,0,0.68558797197195,0.0920855410263985
"528",84,1,1,1,0.737823754124574,0.253097632510423
"529",85,0,0,1,0.317173453568635,0.126638585689847
"530",85,0,1,0,0.834721137733814,0.236902105280247
"531",85,0,1,1,0.948443456846819,0.399743452596739
"532",85,1,0,1,0.167173453568635,0
"533",85,1,1,0,0.684721137733814,0.0869021052802467
"534",85,1,1,1,0.73568166167996,0.249743452596739
"535",86,0,0,1,0.311808171816323,0.123678001590161
"536",86,0,1,0,0.833859951866363,0.231744466430041
"537",86,0,1,1,0.94821787849679,0.39640998537115
"538",86,1,0,1,0.161808171816323,0
"539",86,1,1,0,0.683859951866364,0.0817444664300408
"540",86,1,1,1,0.733541238680911,0.24640998537115
"541",87,0,0,1,0.306463489855445,0.120741782156309
"542",87,0,1,0,0.833004312520355,0.226612198337827
"543",87,0,1,1,0.947993938127407,0.393096864289293
"544",87,1,0,1,0.156463489855445,0
"545",87,1,1,0,0.683004312520356,0.0766121983378267
"546",87,1,1,1,0.731402453662505,0.243096864289293
"547",88,0,0,1,0.301139093159822,0.117829450242257
"548",88,0,1,0,0.832154120829059,0.221504886710932
"549",88,0,1,1,0.947771605220388,0.38980373341985
"550",88,1,0,1,0.151139093159822,0
"551",88,1,1,0,0.682154120829058,0.0715048867109325
"552",88,1,1,1,0.729265276106464,0.23980373341985
"553",89,0,0,1,0.295834675518875,0.114940543341122
"554",89,0,1,0,0.831309280788117,0.216422128642138
"555",89,0,1,1,0.947550850165218,0.38653024702048
"556",89,1,0,1,0.145834675518875,0
"557",89,1,1,0,0.681309280788116,0.066422128642138
"558",89,1,1,1,0.727129676402272,0.23653024702048
"559",9,0,0,1,0.848035438797518,0.543925500068227
"560",9,0,1,0,0.939058788718451,0.790613479273088
"561",9,0,1,1,0.977701436004206,0.792702673014291
"562",9,1,0,1,0.698035438797518,0.393925500068227
"563",9,1,1,0,0.789058788718451,0.640613479273088
"564",9,1,1,1,0.910467834163009,0.642702673014291
"565",90,0,0,1,0.290549938726969,0.112074612977221
"566",90,0,1,0,0.830469699141538,0.211363532172658
"567",90,0,1,1,0.947331644222277,0.383276069135257
"568",90,1,0,1,0.140549938726969,0
"569",90,1,1,0,0.680469699141538,0.061363532172658
"570",90,1,1,1,0.724995625810309,0.233276069135257
"571",91,0,0,1,0.285284592287675,0.109231224129803
"572",91,0,1,0,0.829635285273447,0.206328715876552
"573",91,0,1,1,0.947113959487869,0.380040873212296
"574",91,1,0,1,0.135284592287675,0
"575",91,1,1,0,0.679635285273446,0.056328715876552
"576",91,1,1,1,0.722863096426879,0.230040873212296
"577",92,0,0,1,0.28003835313209,0.10640995468651
"578",92,0,1,0,0.828805951105225,0.201317308465298
"579",92,0,1,1,0.946897768861019,0.376824341740348
"580",92,1,0,1,0.13003835313209,0
"581",92,1,1,0,0.678805951105226,0.051317308465298
"582",92,1,1,1,0.720732061151007,0.226824341740348
"583",93,0,0,1,0.274810945350389,0.103610394924706
"584",93,0,1,0,0.82798161099775,0.196328948411338
"585",93,0,1,1,0.946683046011932,0.373626165903223
"586",93,1,0,1,0.124810945350389,0
"587",93,1,1,0,0.67798161099775,0.0463289484113378
"588",93,1,1,1,0.718602493652899,0.223626165903223
"589",94,0,0,1,0.269602099935852,0.10083214701899
"590",94,0,1,0,0.827162181658387,0.19136328358949
"591",94,0,1,1,0.946469765352024,0.37044604525099
"592",94,1,0,1,0.119602099935852,0
"593",94,1,1,0,0.677162181658387,0.04136328358949
"594",94,1,1,1,0.716474368343969,0.22044604525099
"595",95,0,0,1,0.26441155454068,0.0980748245732871
"596",95,0,1,0,0.826347582052491,0.186419970935205
"597",95,0,1,1,0.94625790200541,0.367283687386961
"598",95,1,0,1,0.11441155454068,0
"599",95,1,1,0,0.676347582052492,0.036419970935205
"600",95,1,1,1,0.714347660348333,0.217283687386961
"601",96,0,0,1,0.259239053242907,0.0953380521760674
"602",96,0,1,0,0.825537733319138,0.181498676118701
"603",96,0,1,1,0.946047431781788,0.36413880766956
"604",96,1,0,1,0.109239053242907,0
"605",96,1,1,0,0.675537733319137,0.0314986761187007
"606",96,1,1,1,0.712222345475689,0.21413880766956
"607",97,0,0,1,0.254084346323821,0.0926214649773034
"608",97,0,1,0,0.824732558690837,0.17659907323408
"609",97,0,1,1,0.945838331150624,0.361011128928197
"610",97,1,0,1,0.104084346323821,0
"611",97,1,1,0,0.674732558690837,0.02659907323408
"612",97,1,1,1,0.710098400195503,0.211011128928197
"613",98,0,0,1,0.248947190055302,0.0899247082859012
"614",98,0,1,0,0.82393198341701,0.171720844502604
"615",98,0,1,1,0.945630577216557,0.357900381192382
"616",98,1,0,1,0.0989471900553025,0
"617",98,1,1,0,0.67393198341701,0.0217208445026037
"618",98,1,1,1,0.707975801612414,0.207900381192382
"619",99,0,0,1,0.243827346496549,0.0872474371864133
"620",99,0,1,0,0.823135934691019,0.166863679989325
"621",99,0,1,1,0.945424147695968,0.354806301433305
"622",99,1,0,1,0.0938273464965493,0
"623",99,1,1,0,0.67313593469102,0.016863679989325
"624",99,1,1,1,0.705854527442803,0.204806301433305
