"","week","age_group","risk_group","risk_coverage","prop_up_to_date_sim_period"
"356",23,"18-29 years","higher risk",14.7351592748881,0.0931034482758621
"357",21,"18-29 years","higher risk",12.847380862447,0.0206896551724137
"358",13,"18-29 years","higher risk",5.61089694808908,0.0620689655172414
"359",22,"18-29 years","higher risk",13.3193254655573,0.0310344827586208
"360",6,"18-29 years","higher risk",0.943889206220595,0
"361",4,"18-29 years","higher risk",0.629259470813729,0
"362",26,"18-29 years","higher risk",15.2071038779984,0
"363",24,"18-29 years","higher risk",15.049789010295,0.0206896551724137
"364",25,"18-29 years","higher risk",15.2071038779984,0.0103448275862069
"365",11,"30-49 years","higher risk",4.37840398134206,0.0388768898488121
"366",1,"30-49 years","higher risk",0.550577746156789,0.0226781857451405
"367",10,"30-49 years","higher risk",3.43455641650186,0.0615550755939525
"368",2,"30-49 years","higher risk",0.550577746156789,0
"369",14,"30-49 years","higher risk",9.64821955169988,0.123110151187905
"370",7,"30-49 years","higher risk",0.943847564840207,0
"371",21,"30-49 years","higher risk",21.7609299671492,0.0777537796976243
"372",8,"30-49 years","higher risk",1.44198933517254,0.0205183585313175
"373",3,"30-49 years","higher risk",0.550577746156789,0
"374",12,"30-49 years","higher risk",5.24359758244559,0.0356371490280778
"375",4,"30-49 years","higher risk",0.550577746156789,0
"376",13,"30-49 years","higher risk",6.65936892970589,0.0583153347732181
"377",22,"30-49 years","higher risk",22.1541997858326,0.0161987041036717
"378",9,"30-49 years","higher risk",1.94013110550487,0.0205183585313175
"379",20,"30-49 years","higher risk",19.8732348374688,0.029157667386609
"380",18,"30-49 years","higher risk",18.5361174539451,0.168466522678186
"381",5,"30-49 years","higher risk",0.865193601103528,0.0129589632829375
"382",25,"30-49 years","higher risk",24.1992028429864,0.0291576673866091
"383",23,"30-49 years","higher risk",23.4126632056195,0.0518358531317494
"384",15,"30-49 years","higher risk",11.2212988264336,0.0647948164146868
"385",24,"30-49 years","higher risk",23.4913171693562,0.00323974082073439
"386",19,"30-49 years","higher risk",19.1653491638386,0.0259179265658746
"387",6,"30-49 years","higher risk",0.943847564840207,0.00323974082073416
"388",17,"30-49 years","higher risk",14.4461113396376,0.0356371490280777
"389",26,"30-49 years","higher risk",24.2778568067231,0.00323974082073427
"390",16,"30-49 years","higher risk",13.5809177385341,0.0971922246220303
"391",11,"50-64 years","higher risk",6.27789577229495,0.0491331097936509
"392",1,"50-64 years","higher risk",0.488031054320205,0.0160293297334736
"393",10,"50-64 years","higher risk",4.82684698310397,0.0831534440248755
"394",2,"50-64 years","higher risk",0.488031054320205,0
"395",5,"50-64 years","higher risk",0.737466426919798,0.008182630676363
"396",9,"50-64 years","higher risk",2.37107520769423,0.0275443191267437
"397",7,"50-64 years","higher risk",0.744141716783135,0
"398",21,"50-64 years","higher risk",26.2787177150092,0.0621369813018801
"399",8,"50-64 years","higher risk",1.55760846223868,0.0275443191267437
"400",3,"50-64 years","higher risk",0.492685384867114,0.000157597549772759
"401",12,"50-64 years","higher risk",8.73164658838827,0.0830850135098426
"402",4,"50-64 years","higher risk",0.495808685628856,0.000105756250505427
"403",13,"50-64 years","higher risk",10.9744215000854,0.0759412824707978
"404",22,"50-64 years","higher risk",26.8558547028262,0.0195420961718311
"405",20,"50-64 years","higher risk",24.4436254145066,0.0379975987110179
"406",18,"50-64 years","higher risk",21.9666641868702,0.0826578412038794
"407",16,"50-64 years","higher risk",16.3624215200492,0.0543960384952751
"408",14,"50-64 years","higher risk",12.6369973643952,0.056295503700432
"409",23,"50-64 years","higher risk",27.8731933744747,0.0344475065371879
"410",15,"50-64 years","higher risk",14.755942587068,0.0717483581860522
"411",24,"50-64 years","higher risk",28.8223706000876,0.0321395318938041
"412",19,"50-64 years","higher risk",23.3214418231698,0.0458733288957182
"413",6,"50-64 years","higher risk",0.744141716783135,0.000226028064805908
