"","day","age_group","perc_doses"
"1029",2021-07-08,"65-74 years",0.000422951639111207
"1030",2021-07-08,"75+ years",0.000323495920559102
"1031",2021-07-09,"0-17 years",0.00205136624748692
"1032",2021-07-09,"18-29 years",0.00135188737052218
"1033",2021-07-09,"50-64 years",0.000839422903319509
"1034",2021-07-09,"65-74 years",0.000422951639111207
"1035",2021-07-09,"75+ years",0.000323495920559102
"1036",2021-07-10,"0-17 years",0.00205136624748692
"1037",2021-07-10,"18-29 years",0.00135188737052218
"1038",2021-07-10,"50-64 years",0.000839422903319509
"1039",2021-07-10,"65-74 years",0.000422951639111207
"1040",2021-07-10,"75+ years",0.000323495920559102
"1041",2021-07-11,"0-17 years",0.00192193555883145
"1042",2021-07-11,"18-29 years",0.00131150691733744
"1043",2021-07-11,"50-64 years",0.000803365296665545
"1044",2021-07-11,"65-74 years",0.000407282986354726
"1045",2021-07-11,"75+ years",0.00031206972927934
"1046",2021-07-12,"0-17 years",0.00192193555883145
"1047",2021-07-12,"18-29 years",0.00131150691733744
"1048",2021-07-12,"50-64 years",0.000803365296665545
"1049",2021-07-12,"65-74 years",0.000407282986354726
"1050",2021-07-12,"75+ years",0.00031206972927934
"1051",2021-07-13,"0-17 years",0.00192193555883145
"1052",2021-07-13,"18-29 years",0.00131150691733744
"1053",2021-07-13,"50-64 years",0.000803365296665545
"1054",2021-07-13,"65-74 years",0.000407282986354726
"1055",2021-07-13,"75+ years",0.00031206972927934
"1056",2021-07-14,"0-17 years",0.00192193555883145
"1057",2021-07-14,"18-29 years",0.00131150691733744
"1058",2021-07-14,"50-64 years",0.000803365296665545
"1059",2021-07-14,"65-74 years",0.000407282986354726
"1060",2021-07-14,"75+ years",0.00031206972927934
"1061",2021-07-15,"0-17 years",0.00192193555883145
"1062",2021-07-15,"18-29 years",0.00131150691733744
"1063",2021-07-15,"50-64 years",0.000803365296665545
"1064",2021-07-15,"65-74 years",0.000407282986354726
"1065",2021-07-15,"75+ years",0.00031206972927934
"1066",2021-07-16,"0-17 years",0.00192193555883145
"1067",2021-07-16,"18-29 years",0.00131150691733744
"1068",2021-07-16,"50-64 years",0.000803365296665545
"1069",2021-07-16,"65-74 years",0.000407282986354726
"1070",2021-07-16,"75+ years",0.00031206972927934
"1071",2021-07-17,"0-17 years",0.00192193555883145
"1072",2021-07-17,"18-29 years",0.00131150691733744
"1073",2021-07-17,"50-64 years",0.000803365296665545
"1074",2021-07-17,"65-74 years",0.000407282986354726
"1075",2021-07-17,"75+ years",0.00031206972927934
"1076",2021-07-18,"0-17 years",0.00175106108949618
"1077",2021-07-18,"18-29 years",0.0012439686807501
"1078",2021-07-18,"50-64 years",0.000796487875068244
"1079",2021-07-18,"65-74 years",0.000403273109243969
"1080",2021-07-18,"75+ years",0.000302182073629707
"1081",2021-07-19,"0-17 years",0.00175106108949618
"1082",2021-07-19,"18-29 years",0.0012439686807501
"1083",2021-07-19,"50-64 years",0.000796487875068244
"1084",2021-07-19,"65-74 years",0.000403273109243969
"1085",2021-07-19,"75+ years",0.000302182073629707
"1086",2021-07-20,"0-17 years",0.00175106108949618
"1087",2021-07-20,"18-29 years",0.0012439686807501
"1088",2021-07-20,"50-64 years",0.000796487875068244
"1089",2021-07-20,"65-74 years",0.000403273109243969
"1090",2021-07-20,"75+ years",0.000302182073629707
"1091",2021-07-21,"0-17 years",0.00175106108949618
"1092",2021-07-21,"18-29 years",0.0012439686807501
"1093",2021-07-21,"50-64 years",0.000796487875068244
"1094",2021-07-21,"65-74 years",0.000403273109243969
"1095",2021-07-21,"75+ years",0.000302182073629707
"1096",2021-07-22,"0-17 years",0.00175106108949618
"1097",2021-07-22,"18-29 years",0.0012439686807501
"1098",2021-07-22,"50-64 years",0.000796487875068244
"1099",2021-07-22,"65-74 years",0.000403273109243969
"1100",2021-07-22,"75+ years",0.000302182073629707
"1101",2021-07-23,"0-17 years",0.00175106108949618
"1102",2021-07-23,"18-29 years",0.0012439686807501
"1103",2021-07-23,"50-64 years",0.000796487875068244
"1104",2021-07-23,"65-74 years",0.000403273109243969
"1105",2021-07-23,"75+ years",0.000302182073629707
"1106",2021-07-24,"0-17 years",0.00175106108949618
"1107",2021-07-24,"18-29 years",0.0012439686807501
"1108",2021-07-24,"50-64 years",0.000796487875068244
"1109",2021-07-24,"65-74 years",0.000403273109243969
"1110",2021-07-24,"75+ years",0.000302182073629707
"1111",2021-07-25,"0-17 years",0.00158149554335649
"1112",2021-07-25,"18-29 years",0.00119893935161059
"1113",2021-07-25,"50-64 years",0.000765602389288544
"1114",2021-07-25,"65-74 years",0.000387581278007078
"1115",2021-07-25,"75+ years",0.000283288856091717
"1116",2021-07-26,"0-17 years",0.00158149554335649
"1117",2021-07-26,"18-29 years",0.00119893935161059
"1118",2021-07-26,"50-64 years",0.000765602389288544
"1119",2021-07-26,"65-74 years",0.000387581278007078
"1120",2021-07-26,"75+ years",0.000283288856091717
"1121",2021-07-27,"0-17 years",0.00158149554335649
"1122",2021-07-27,"18-29 years",0.00119893935161059
"1123",2021-07-27,"50-64 years",0.000765602389288544
"1124",2021-07-27,"65-74 years",0.000387581278007078
"1125",2021-07-27,"75+ years",0.000283288856091717
"1126",2021-07-28,"0-17 years",0.00158149554335649
"1127",2021-07-28,"18-29 years",0.00119893935161059
"1128",2021-07-28,"50-64 years",0.000765602389288544
"1129",2021-07-28,"65-74 years",0.000387581278007078
"1130",2021-07-28,"75+ years",0.000283288856091717
"1131",2021-07-29,"0-17 years",0.00158149554335649
"1132",2021-07-29,"18-29 years",0.00119893935161059
"1133",2021-07-29,"50-64 years",0.000765602389288544
"1134",2021-07-29,"65-74 years",0.000387581278007078
"1135",2021-07-29,"75+ years",0.000283288856091717
"1136",2021-07-30,"0-17 years",0.00158149554335649
"1137",2021-07-30,"18-29 years",0.00119893935161059
"1138",2021-07-30,"50-64 years",0.000765602389288544
"1139",2021-07-30,"65-74 years",0.000387581278007078
"1140",2021-07-30,"75+ years",0.000283288856091717
"1141",2021-07-31,"0-17 years",0.00158149554335649
"1142",2021-07-31,"18-29 years",0.00119893935161059
"1143",2021-07-31,"50-64 years",0.000765602389288544
"1144",2021-07-31,"65-74 years",0.000387581278007078
"1145",2021-07-31,"75+ years",0.000283288856091717
"1146",2021-08-01,"0-17 years",0.00187742126248871
"1147",2021-08-01,"18-29 years",0.00123229611604635
"1148",2021-08-01,"50-64 years",0.000798905279389911
"1149",2021-08-01,"65-74 years",0.000398938733407487
"1150",2021-08-01,"75+ years",0.000290605447755
"1151",2021-08-02,"0-17 years",0.00187742126248871
"1152",2021-08-02,"18-29 years",0.00123229611604635
"1153",2021-08-02,"50-64 years",0.000798905279389911
"1154",2021-08-02,"65-74 years",0.000398938733407487
"1155",2021-08-02,"75+ years",0.000290605447755
"1156",2021-08-03,"0-17 years",0.00187742126248871
"1157",2021-08-03,"18-29 years",0.00123229611604635
"1158",2021-08-03,"50-64 years",0.000798905279389911
"1159",2021-08-03,"65-74 years",0.000398938733407487
"1160",2021-08-03,"75+ years",0.000290605447755
"1161",2021-08-04,"0-17 years",0.00187742126248871
"1162",2021-08-04,"18-29 years",0.00123229611604635
"1163",2021-08-04,"50-64 years",0.000798905279389911
"1164",2021-08-04,"65-74 years",0.000398938733407487
"1165",2021-08-04,"75+ years",0.000290605447755
"1166",2021-08-05,"0-17 years",0.00187742126248871
"1167",2021-08-05,"18-29 years",0.00123229611604635
"1168",2021-08-05,"50-64 years",0.000798905279389911
"1169",2021-08-05,"65-74 years",0.000398938733407487
"1170",2021-08-05,"75+ years",0.000290605447755
"1171",2021-08-06,"0-17 years",0.00187742126248871
"1172",2021-08-06,"18-29 years",0.00123229611604635
"1173",2021-08-06,"50-64 years",0.000798905279389911
"1174",2021-08-06,"65-74 years",0.000398938733407487
"1175",2021-08-06,"75+ years",0.000290605447755
"1176",2021-08-07,"0-17 years",0.00187742126248871
"1177",2021-08-07,"18-29 years",0.00123229611604635
"1178",2021-08-07,"50-64 years",0.000798905279389911
"1179",2021-08-07,"65-74 years",0.000398938733407487
"1180",2021-08-07,"75+ years",0.000290605447755
"1181",2021-08-08,"0-17 years",0.00232538931847991
"1182",2021-08-08,"18-29 years",0.001456315805127
"1183",2021-08-08,"50-64 years",0.000973624983768187
"1184",2021-08-08,"65-74 years",0.000481848157830468
"1185",2021-08-08,"75+ years",0.000343394314708777
"1186",2021-08-09,"0-17 years",0.00232538931847991
"1187",2021-08-09,"18-29 years",0.001456315805127
"1188",2021-08-09,"50-64 years",0.000973624983768187
"1189",2021-08-09,"65-74 years",0.000481848157830468
"1190",2021-08-09,"75+ years",0.000343394314708777
"1191",2021-08-10,"0-17 years",0.00232538931847991
"1192",2021-08-10,"18-29 years",0.001456315805127
"1193",2021-08-10,"50-64 years",0.000973624983768187
"1194",2021-08-10,"65-74 years",0.000481848157830468
"1195",2021-08-10,"75+ years",0.000343394314708777
"1196",2021-08-11,"0-17 years",0.00232538931847991
"1197",2021-08-11,"18-29 years",0.001456315805127
"1198",2021-08-11,"50-64 years",0.000973624983768187
"1199",2021-08-11,"65-74 years",0.000481848157830468
"1200",2021-08-11,"75+ years",0.000343394314708777
"1201",2021-08-12,"0-17 years",0.00232538931847991
"1202",2021-08-12,"18-29 years",0.001456315805127
"1203",2021-08-12,"50-64 years",0.000973624983768187
"1204",2021-08-12,"65-74 years",0.000481848157830468
"1205",2021-08-12,"75+ years",0.000343394314708777
"1206",2021-08-13,"0-17 years",0.00232538931847991
"1207",2021-08-13,"18-29 years",0.001456315805127
"1208",2021-08-13,"50-64 years",0.000973624983768187
"1209",2021-08-13,"65-74 years",0.000481848157830468
"1210",2021-08-13,"75+ years",0.000343394314708777
"1211",2021-08-14,"0-17 years",0.00232538931847991
"1212",2021-08-14,"18-29 years",0.001456315805127
"1213",2021-08-14,"50-64 years",0.000973624983768187
"1214",2021-08-14,"65-74 years",0.000481848157830468
"1215",2021-08-14,"75+ years",0.000343394314708777
"1216",2021-08-15,"0-17 years",0.00272722873952049
"1217",2021-08-15,"18-29 years",0.00182945934488029
"1218",2021-08-15,"50-64 years",0.00123094335142521
"1219",2021-08-15,"65-74 years",0.000624330912600652
"1220",2021-08-15,"75+ years",0.000452999592999205
"1221",2021-08-16,"0-17 years",0.00272722873952049
"1222",2021-08-16,"18-29 years",0.00182945934488029
"1223",2021-08-16,"50-64 years",0.00123094335142521
"1224",2021-08-16,"65-74 years",0.000624330912600652
"1225",2021-08-16,"75+ years",0.000452999592999205
"1226",2021-08-17,"0-17 years",0.00272722873952049
"1227",2021-08-17,"18-29 years",0.00182945934488029
"1228",2021-08-17,"50-64 years",0.00123094335142521
"1229",2021-08-17,"65-74 years",0.000624330912600652
"1230",2021-08-17,"75+ years",0.000452999592999205
"1231",2021-08-18,"0-17 years",0.00272722873952049
"1232",2021-08-18,"18-29 years",0.00182945934488029
"1233",2021-08-18,"50-64 years",0.00123094335142521
"1234",2021-08-18,"65-74 years",0.000624330912600652
"1235",2021-08-18,"75+ years",0.000452999592999205
"1236",2021-08-19,"0-17 years",0.00272722873952049
"1237",2021-08-19,"18-29 years",0.00182945934488029
"1238",2021-08-19,"50-64 years",0.00123094335142521
"1239",2021-08-19,"65-74 years",0.000624330912600652
"1240",2021-08-19,"75+ years",0.000452999592999205
"1241",2021-08-20,"0-17 years",0.00272722873952049
"1242",2021-08-20,"18-29 years",0.00182945934488029
"1243",2021-08-20,"50-64 years",0.00123094335142521
"1244",2021-08-20,"65-74 years",0.000624330912600652
"1245",2021-08-20,"75+ years",0.000452999592999205
"1246",2021-08-21,"0-17 years",0.00272722873952049
"1247",2021-08-21,"18-29 years",0.00182945934488029
"1248",2021-08-21,"50-64 years",0.00123094335142521
"1249",2021-08-21,"65-74 years",0.000624330912600652
"1250",2021-08-21,"75+ years",0.000452999592999205
"1251",2021-08-22,"0-17 years",0.00304057949869376
"1252",2021-08-22,"18-29 years",0.00211483268231991
"1253",2021-08-22,"50-64 years",0.00137331052952736
"1254",2021-08-22,"65-74 years",0.000679912908621426
"1255",2021-08-22,"75+ years",0.000488440615981255
"1256",2021-08-23,"0-17 years",0.00304057949869376
"1257",2021-08-23,"18-29 years",0.00211483268231991
"1258",2021-08-23,"50-64 years",0.00137331052952736
"1259",2021-08-23,"65-74 years",0.000679912908621426
"1260",2021-08-23,"75+ years",0.000488440615981255
"1261",2021-08-24,"0-17 years",0.00304057949869376
"1262",2021-08-24,"18-29 years",0.00211483268231991
"1263",2021-08-24,"50-64 years",0.00137331052952736
"1264",2021-08-24,"65-74 years",0.000679912908621426
"1265",2021-08-24,"75+ years",0.000488440615981255
"1266",2021-08-25,"0-17 years",0.00304057949869376
"1267",2021-08-25,"18-29 years",0.00211483268231991
"1268",2021-08-25,"50-64 years",0.00137331052952736
"1269",2021-08-25,"65-74 years",0.000679912908621426
"1270",2021-08-25,"75+ years",0.000488440615981255
"1271",2021-08-26,"0-17 years",0.00304057949869376
"1272",2021-08-26,"18-29 years",0.00211483268231991
"1273",2021-08-26,"50-64 years",0.00137331052952736
"1274",2021-08-26,"65-74 years",0.000679912908621426
"1275",2021-08-26,"75+ years",0.000488440615981255
"1276",2021-08-27,"0-17 years",0.00304057949869376
"1277",2021-08-27,"18-29 years",0.00211483268231991
"1278",2021-08-27,"50-64 years",0.00137331052952736
"1279",2021-08-27,"65-74 years",0.000679912908621426
"1280",2021-08-27,"75+ years",0.000488440615981255
"1281",2021-08-28,"0-17 years",0.00304057949869376
"1282",2021-08-28,"18-29 years",0.00211483268231991
"1283",2021-08-28,"50-64 years",0.00137331052952736
"1284",2021-08-28,"65-74 years",0.000679912908621426
"1285",2021-08-28,"75+ years",0.000488440615981255
"1286",2021-08-29,"0-17 years",0.00291264861786655
"1287",2021-08-29,"18-29 years",0.0020875525600764
"1288",2021-08-29,"50-64 years",0.0012789755422772
"1289",2021-08-29,"65-74 years",0.000629995733212611
"1290",2021-08-29,"75+ years",0.000462647920884151
"1291",2021-08-30,"0-17 years",0.00291264861786655
"1292",2021-08-30,"18-29 years",0.0020875525600764
"1293",2021-08-30,"50-64 years",0.0012789755422772
"1294",2021-08-30,"65-74 years",0.000629995733212611
"1295",2021-08-30,"75+ years",0.000462647920884151
"1296",2021-08-31,"0-17 years",0.00291264861786655
"1297",2021-08-31,"18-29 years",0.0020875525600764
"1298",2021-08-31,"50-64 years",0.0012789755422772
"1299",2021-08-31,"65-74 years",0.000629995733212611
"1300",2021-08-31,"75+ years",0.000462647920884151
"1301",2021-09-01,"0-17 years",0.00291264861786655
"1302",2021-09-01,"18-29 years",0.0020875525600764
"1303",2021-09-01,"50-64 years",0.0012789755422772
"1304",2021-09-01,"65-74 years",0.000629995733212611
"1305",2021-09-01,"75+ years",0.000462647920884151
"1306",2021-09-02,"0-17 years",0.00291264861786655
"1307",2021-09-02,"18-29 years",0.0020875525600764
"1308",2021-09-02,"50-64 years",0.0012789755422772
"1309",2021-09-02,"65-74 years",0.000629995733212611
"1310",2021-09-02,"75+ years",0.000462647920884151
"1311",2021-09-03,"0-17 years",0.00291264861786655
"1312",2021-09-03,"18-29 years",0.0020875525600764
"1313",2021-09-03,"50-64 years",0.0012789755422772
"1314",2021-09-03,"65-74 years",0.000629995733212611
"1315",2021-09-03,"75+ years",0.000462647920884151
"1316",2021-09-04,"0-17 years",0.00291264861786655
"1317",2021-09-04,"18-29 years",0.0020875525600764
"1318",2021-09-04,"50-64 years",0.0012789755422772
"1319",2021-09-04,"65-74 years",0.000629995733212611
"1320",2021-09-04,"75+ years",0.000462647920884151
"1321",2021-09-05,"0-17 years",0.00238865939344587
"1322",2021-09-05,"18-29 years",0.00192481311605019
"1323",2021-09-05,"50-64 years",0.0011220370112151
"1324",2021-09-05,"65-74 years",0.000527328972089001
"1325",2021-09-05,"75+ years",0.00038555702891046
"1326",2021-09-06,"0-17 years",0.00238865939344587
"1327",2021-09-06,"18-29 years",0.00192481311605019
"1328",2021-09-06,"50-64 years",0.0011220370112151
"1329",2021-09-06,"65-74 years",0.000527328972089001
"1330",2021-09-06,"75+ years",0.00038555702891046
"1331",2021-09-07,"0-17 years",0.00238865939344587
"1332",2021-09-07,"18-29 years",0.00192481311605019
"1333",2021-09-07,"50-64 years",0.0011220370112151
"1334",2021-09-07,"65-74 years",0.000527328972089001
"1335",2021-09-07,"75+ years",0.00038555702891046
"1336",2021-09-08,"0-17 years",0.00238865939344587
"1337",2021-09-08,"18-29 years",0.00192481311605019
"1338",2021-09-08,"50-64 years",0.0011220370112151
"1339",2021-09-08,"65-74 years",0.000527328972089001
"1340",2021-09-08,"75+ years",0.00038555702891046
"1341",2021-09-09,"0-17 years",0.00238865939344587
"1342",2021-09-09,"18-29 years",0.00192481311605019
"1343",2021-09-09,"50-64 years",0.0011220370112151
"1344",2021-09-09,"65-74 years",0.000527328972089001
"1345",2021-09-09,"75+ years",0.00038555702891046
"1346",2021-09-10,"0-17 years",0.00238865939344587
"1347",2021-09-10,"18-29 years",0.00192481311605019
"1348",2021-09-10,"50-64 years",0.0011220370112151
"1349",2021-09-10,"65-74 years",0.000527328972089001
"1350",2021-09-10,"75+ years",0.00038555702891046
"1351",2021-09-11,"0-17 years",0.00238865939344587
"1352",2021-09-11,"18-29 years",0.00192481311605019
"1353",2021-09-11,"50-64 years",0.0011220370112151
"1354",2021-09-11,"65-74 years",0.000527328972089001
"1355",2021-09-11,"75+ years",0.00038555702891046
"1356",2021-09-12,"0-17 years",0.00209128295110522
"1357",2021-09-12,"18-29 years",0.00213270710661779
"1358",2021-09-12,"50-64 years",0.00120502117418634
"1359",2021-09-12,"65-74 years",0.000562277484849686
"1360",2021-09-12,"75+ years",0.000398002072674175
"1361",2021-09-13,"0-17 years",0.00209128295110522
"1362",2021-09-13,"18-29 years",0.00213270710661779
"1363",2021-09-13,"50-64 years",0.00120502117418634
"1364",2021-09-13,"65-74 years",0.000562277484849686
"1365",2021-09-13,"75+ years",0.000398002072674175
"1366",2021-09-14,"0-17 years",0.00209128295110522
"1367",2021-09-14,"18-29 years",0.00213270710661779
"1368",2021-09-14,"50-64 years",0.00120502117418634
"1369",2021-09-14,"65-74 years",0.000562277484849686
"1370",2021-09-14,"75+ years",0.000398002072674175
"1371",2021-09-15,"0-17 years",0.00209128295110522
"1372",2021-09-15,"18-29 years",0.00213270710661779
"1373",2021-09-15,"50-64 years",0.00120502117418634
"1374",2021-09-15,"65-74 years",0.000562277484849686
"1375",2021-09-15,"75+ years",0.000398002072674175
"1376",2021-09-16,"0-17 years",0.00209128295110522
"1377",2021-09-16,"18-29 years",0.00213270710661779
"1378",2021-09-16,"50-64 years",0.00120502117418634
"1379",2021-09-16,"65-74 years",0.000562277484849686
"1380",2021-09-16,"75+ years",0.000398002072674175
"1381",2021-09-17,"0-17 years",0.00209128295110522
"1382",2021-09-17,"18-29 years",0.00213270710661779
"1383",2021-09-17,"50-64 years",0.00120502117418634
"1384",2021-09-17,"65-74 years",0.000562277484849686
"1385",2021-09-17,"75+ years",0.000398002072674175
"1386",2021-09-18,"0-17 years",0.00209128295110522
"1387",2021-09-18,"18-29 years",0.00213270710661779
"1388",2021-09-18,"50-64 years",0.00120502117418634
"1389",2021-09-18,"65-74 years",0.000562277484849686
"1390",2021-09-18,"75+ years",0.000398002072674175
"1391",2021-09-19,"0-17 years",0.00176467389073013
"1392",2021-09-19,"18-29 years",0.00189062012965476
"1393",2021-09-19,"50-64 years",0.00103367994627976
"1394",2021-09-19,"65-74 years",0.000522813804105328
"1395",2021-09-19,"75+ years",0.000385365566698711
"1396",2021-09-20,"0-17 years",0.00176467389073013
"1397",2021-09-20,"18-29 years",0.00189062012965476
"1398",2021-09-20,"50-64 years",0.00103367994627976
"1399",2021-09-20,"65-74 years",0.000522813804105328
"1400",2021-09-20,"75+ years",0.000385365566698711
"1401",2021-09-21,"0-17 years",0.00176467389073013
"1402",2021-09-21,"18-29 years",0.00189062012965476
"1403",2021-09-21,"50-64 years",0.00103367994627976
"1404",2021-09-21,"65-74 years",0.000522813804105328
"1405",2021-09-21,"75+ years",0.000385365566698711
"1406",2021-09-22,"0-17 years",0.00176467389073013
"1407",2021-09-22,"18-29 years",0.00189062012965476
"1408",2021-09-22,"50-64 years",0.00103367994627976
"1409",2021-09-22,"65-74 years",0.000522813804105328
"1410",2021-09-22,"75+ years",0.000385365566698711
"1411",2021-09-23,"0-17 years",0.00176467389073013
"1412",2021-09-23,"18-29 years",0.00189062012965476
"1413",2021-09-23,"50-64 years",0.00103367994627976
"1414",2021-09-23,"65-74 years",0.000522813804105328
"1415",2021-09-23,"75+ years",0.000385365566698711
"1416",2021-09-24,"0-17 years",0.00176467389073013
"1417",2021-09-24,"18-29 years",0.00189062012965476
"1418",2021-09-24,"50-64 years",0.00103367994627976
"1419",2021-09-24,"65-74 years",0.000522813804105328
"1420",2021-09-24,"75+ years",0.000385365566698711
"1421",2021-09-25,"0-17 years",0.00176467389073013
"1422",2021-09-25,"18-29 years",0.00189062012965476
"1423",2021-09-25,"50-64 years",0.00103367994627976
"1424",2021-09-25,"65-74 years",0.000522813804105328
"1425",2021-09-25,"75+ years",0.000385365566698711
"1426",2021-09-26,"0-17 years",0.00132425941234672
"1427",2021-09-26,"18-29 years",0.00163780619526424
"1428",2021-09-26,"50-64 years",0.000885939866213509
"1429",2021-09-26,"65-74 years",0.000591728062057357
"1430",2021-09-26,"75+ years",0.000497548746911622
"1431",2021-09-27,"0-17 years",0.00132425941234672
"1432",2021-09-27,"18-29 years",0.00163780619526424
"1433",2021-09-27,"50-64 years",0.000885939866213509
"1434",2021-09-27,"65-74 years",0.000591728062057357
"1435",2021-09-27,"75+ years",0.000497548746911622
"1436",2021-09-28,"0-17 years",0.00132425941234672
"1437",2021-09-28,"18-29 years",0.00163780619526424
"1438",2021-09-28,"50-64 years",0.000885939866213509
"1439",2021-09-28,"65-74 years",0.000591728062057357
"1440",2021-09-28,"75+ years",0.000497548746911622
"1441",2021-09-29,"0-17 years",0.00132425941234672
"1442",2021-09-29,"18-29 years",0.00163780619526424
"1443",2021-09-29,"50-64 years",0.000885939866213509
"1444",2021-09-29,"65-74 years",0.000591728062057357
"1445",2021-09-29,"75+ years",0.000497548746911622
"1446",2021-09-30,"0-17 years",0.00132425941234672
"1447",2021-09-30,"18-29 years",0.00163780619526424
"1448",2021-09-30,"50-64 years",0.000885939866213509
"1449",2021-09-30,"65-74 years",0.000591728062057357
"1450",2021-09-30,"75+ years",0.000497548746911622
"1451",2021-10-01,"0-17 years",0.00132425941234672
"1452",2021-10-01,"18-29 years",0.00163780619526424
"1453",2021-10-01,"50-64 years",0.000885939866213509
"1454",2021-10-01,"65-74 years",0.000591728062057357
"1455",2021-10-01,"75+ years",0.000497548746911622
"1456",2021-10-02,"0-17 years",0.00132425941234672
"1457",2021-10-02,"18-29 years",0.00163780619526424
"1458",2021-10-02,"50-64 years",0.000885939866213509
"1459",2021-10-02,"65-74 years",0.000591728062057357
"1460",2021-10-02,"75+ years",0.000497548746911622
"1461",2021-10-03,"0-17 years",0.0011497035965239
"1462",2021-10-03,"18-29 years",0.00143521739255089
"1463",2021-10-03,"50-64 years",0.000771269770184412
"1464",2021-10-03,"65-74 years",0.000494281094721854
"1465",2021-10-03,"75+ years",0.000424567454554411
"1466",2021-10-04,"0-17 years",0.0011497035965239
"1467",2021-10-04,"18-29 years",0.00143521739255089
"1468",2021-10-04,"50-64 years",0.000771269770184412
"1469",2021-10-04,"65-74 years",0.000494281094721854
"1470",2021-10-04,"75+ years",0.000424567454554411
"1471",2021-10-05,"0-17 years",0.0011497035965239
"1472",2021-10-05,"18-29 years",0.00143521739255089
"1473",2021-10-05,"50-64 years",0.000771269770184412
"1474",2021-10-05,"65-74 years",0.000494281094721854
"1475",2021-10-05,"75+ years",0.000424567454554411
"1476",2021-10-06,"0-17 years",0.0011497035965239
"1477",2021-10-06,"18-29 years",0.00143521739255089
"1478",2021-10-06,"50-64 years",0.000771269770184412
"1479",2021-10-06,"65-74 years",0.000494281094721854
"1480",2021-10-06,"75+ years",0.000424567454554411
"1481",2021-10-07,"0-17 years",0.0011497035965239
"1482",2021-10-07,"18-29 years",0.00143521739255089
"1483",2021-10-07,"50-64 years",0.000771269770184412
"1484",2021-10-07,"65-74 years",0.000494281094721854
"1485",2021-10-07,"75+ years",0.000424567454554411
"1486",2021-10-08,"0-17 years",0.0011497035965239
"1487",2021-10-08,"18-29 years",0.00143521739255089
"1488",2021-10-08,"50-64 years",0.000771269770184412
"1489",2021-10-08,"65-74 years",0.000494281094721854
"1490",2021-10-08,"75+ years",0.000424567454554411
"1491",2021-10-09,"0-17 years",0.0011497035965239
"1492",2021-10-09,"18-29 years",0.00143521739255089
"1493",2021-10-09,"50-64 years",0.000771269770184412
"1494",2021-10-09,"65-74 years",0.000494281094721854
"1495",2021-10-09,"75+ years",0.000424567454554411
"1496",2021-10-10,"0-17 years",0.000965467202900505
"1497",2021-10-10,"18-29 years",0.00127388988267688
"1498",2021-10-10,"50-64 years",0.000684082589732536
"1499",2021-10-10,"65-74 years",0.000418904676431796
"1500",2021-10-10,"75+ years",0.000369706692952059
"1501",2021-10-11,"0-17 years",0.000965467202900505
"1502",2021-10-11,"18-29 years",0.00127388988267688
"1503",2021-10-11,"50-64 years",0.000684082589732536
"1504",2021-10-11,"65-74 years",0.000418904676431796
"1505",2021-10-11,"75+ years",0.000369706692952059
"1506",2021-10-12,"0-17 years",0.000965467202900505
"1507",2021-10-12,"18-29 years",0.00127388988267688
"1508",2021-10-12,"50-64 years",0.000684082589732536
"1509",2021-10-12,"65-74 years",0.000418904676431796
"1510",2021-10-12,"75+ years",0.000369706692952059
"1511",2021-10-13,"0-17 years",0.000965467202900505
"1512",2021-10-13,"18-29 years",0.00127388988267688
"1513",2021-10-13,"50-64 years",0.000684082589732536
"1514",2021-10-13,"65-74 years",0.000418904676431796
"1515",2021-10-13,"75+ years",0.000369706692952059
"1516",2021-10-14,"0-17 years",0.000965467202900505
"1517",2021-10-14,"18-29 years",0.00127388988267688
"1518",2021-10-14,"50-64 years",0.000684082589732536
"1519",2021-10-14,"65-74 years",0.000418904676431796
"1520",2021-10-14,"75+ years",0.000369706692952059
"1521",2021-10-15,"0-17 years",0.000965467202900505
"1522",2021-10-15,"18-29 years",0.00127388988267688
"1523",2021-10-15,"50-64 years",0.000684082589732536
"1524",2021-10-15,"65-74 years",0.000418904676431796
"1525",2021-10-15,"75+ years",0.000369706692952059
"1526",2021-10-16,"0-17 years",0.000965467202900505
"1527",2021-10-16,"18-29 years",0.00127388988267688
"1528",2021-10-16,"50-64 years",0.000684082589732536
"1529",2021-10-16,"65-74 years",0.000418904676431796
"1530",2021-10-16,"75+ years",0.000369706692952059
"1531",2021-10-17,"0-17 years",0.000801475488035286
"1532",2021-10-17,"18-29 years",0.00108807589397367
"1533",2021-10-17,"50-64 years",0.000606931786691433
"1534",2021-10-17,"65-74 years",0.000415367640321384
"1535",2021-10-17,"75+ years",0.00038333469966694
"1536",2021-10-18,"0-17 years",0.000801475488035286
"1537",2021-10-18,"18-29 years",0.00108807589397367
"1538",2021-10-18,"50-64 years",0.000606931786691433
"1539",2021-10-18,"65-74 years",0.000415367640321384
"1540",2021-10-18,"75+ years",0.00038333469966694
"1541",2021-10-19,"0-17 years",0.000801475488035286
"1542",2021-10-19,"18-29 years",0.00108807589397367
"1543",2021-10-19,"50-64 years",0.000606931786691433
"1544",2021-10-19,"65-74 years",0.000415367640321384
"1545",2021-10-19,"75+ years",0.00038333469966694
"1546",2021-10-20,"0-17 years",0.000801475488035286
"1547",2021-10-20,"18-29 years",0.00108807589397367
"1548",2021-10-20,"50-64 years",0.000606931786691433
"1549",2021-10-20,"65-74 years",0.000415367640321384
"1550",2021-10-20,"75+ years",0.00038333469966694
